price,district,rooms,floor,floors,area,type,cond,walls,desc
22000.0,Suvorovsky,1,5,5.0,30.0,Guest,After makeup,Block-brick,"The balcony is glazed. The house is warm, the apartment is bright and cozy, no dampness, no foreign odors. Project Moscow Czech, like a small family, the front roof was made a couple of years ago by local authorities. The floors in the room are laminate, the corridor / kitchen is good tiles. air conditioning Remains a wardrobe in the bedroom, built-in kitchen + vertical washing machine, gas stove Back of the school house / gardens / two markets within a minute's reach Beautiful courtyard with a stadium "
83000.0,Kievsky,3,7,10.0,82.0,Special project,Renovation,Brick,"Light, two-sided two spacious bedrooms, kitchen combined with living room. Separate bathroom. Large loggia. Legalized vestibule with a built-in wardrobe. Very warm in winter. Air conditioning is rarely used in summer. Signaling. Own parking space in a guarded parking lot. In the house there is a ""Tavria"" store. Nearby there is a tram stop. To the sea 15-20 minutes walk. "
185000.0,Kievsky,3,5,10.0,125.0,Special project,Renovation,,
45000.0,Primorsky,2,3,16.0,52.0,Jugoslavsky,Need. in cosm. renovation,Monolith,"7th station of Fontana / Posmitnogo, bright apartment of convenient layout, loggia to the kitchen and a large room, convenient location of the house, everything is close by, not far from the sea "
99000.0,Primorsky,2,10,23.0,64.0,Special project,Renovation,Monolith,"Residential complex ""Ruslan and Lyudmila"". The apartment is located on the first line from the sea! High quality renovation completed. The apartment is equipped with furniture and appliances. Spacious studio kitchen and large bedroom. Two dressing rooms. The apartment is equipped with furniture and household appliances. Nearby there is a park, comfortable beaches, a yacht club. The complex is completely autonomous, 24-hour security and video surveillance. Underground parking. Smart Home System "
110000.0,Primorsky,2,3,20.0,75.0,Special project,Renovation,Monolith,"LCD New Arkadiya.Kvartira renovated, bedroom + kitchen-studio, large dressing room. Italian Furniture, household appliances. Roof boiler room. Nearby there is a park, sea, well-developed infrastructure, excellent transport interchange. "
75000.0,Primorsky,2,3,4.0,54.0,Stalinka,Residential clean,Brick,"Double-sided stalinka, two separate rooms, one with windows to the courtyard, the second with a balcony on the facade of the house. Completed high-quality overhaul, everything is new. There is a basement, a place for a car "
113000.0,Primorsky,2,20,24.0,80.0,New ,Author's design,Brick,"Stylish 2-room apartment with high-quality European-quality renovation in 2019 and excellent quality equipment. Reinforced plastic windows, laminate flooring in the room, Italian tiles in the kitchen, hall and bathroom. Built-in kitchen with built-in household appliances (hob, oven, extractor hood, refrigerator, dishwasher. Washing machine. Individual heating meters. Air conditioning in the room, all appliances are new from leading manufacturers. The bedroom is spacious with a large double bed, "
54500.0,Kievsky,2,2,16.0,65.0,Special project,Renovation,Brick,"Odyssey on Lyustdorfskaya road the apartment is planned as 2 bedrooms and a kitchen studio with a designer renovation, fully furnished with furniture and appliances from leading manufacturers "
50000.0,Kievsky,,5,9.0,99.0,Czech,Residential clean,Panel,"Koroleva / Oblgai, parquet, 2 glazed balconies, metal-plastic, the entire apartment is insulated along the facade, the apartment is very warm, a large storage room "
69000.0,Kievsky,2,20,24.0,52.0,New ,Renovation,Monolith,"w / k Omega, new rented house. apartment renovated. Furniture, appliances included. "
28000.0,Suvorovsky,1,10,10.0,31.0,New ,After overhaul,Brick,"e / c Eco Solaris. New house. The apartment is partially renovated, the loggia from the room is glazed., New wiring, air conditioning, linoleum on the floor, the kitchen wall is tiled. Windows on the Fontanka. Share assignment. "
23000.0,Malinovsky,1,22,23.0,26.0,New ,After builders,Brick,LCD SKY CITY. No future developments in front of windows. Sea view. Loggia 4.2sq.m. Delivery 3 quarter 2020.
37600.0,Kievsky,1,4,4.0,38.0,New ,After builders,Brick,"New club house ""Beautiful House"" on Tolbukhin street. One and two-room apartments for sale. Built using the monolith-frame technology. Aerated concrete walls 400 mm. Insulation of the facade 50 mm mineral wool. Rehau windows are double-glazed windows with multifunctional glass. Each apartment is provided with independent heating. Armored doors. Each apartment has parking spaces "
88000.0,Primorsky,2,7,24.0,60.0,Special project,Renovation,Monolith,"42 Pearl. The apartment is well renovated. Built-in furniture, appliances, bedroom. Great area. Near Arcadia, the sea, entertainment centers and a supermarket. "
217000.0,Primorsky,,2,5.0,217.0,Old fund,Residential clean,Shell rock,"Front house, it is possible to redeem the first floor, large separate rooms, marble staircase, there is an elevator in the house, two-way. "
95000.0,Primorsky,2,14,24.0,68.0,Special project,Renovation,Monolith,"One-bedroom apartment in the Gulfstream residential complex, premium class, in a detached 4th section in Arcadia! The apartment has just been renovated, no one has lived yet. Glazed balcony, 6 sq.m. Exit to the balcony from the kitchen and living room. Soundproofing has been installed along the perimeter and ceiling, which is important for new buildings! Guarded territory, concierge! Improved house territory: in the courtyard there is a beauty salon, a supermarket, a pizzeria, a kindergarten, a children's and sports grounds, a dog walking area "
33285.0,Primorsky,1,2,24.0,31.0,New ,After builders,Monolith,"Residential complex ""Gagarin Plaza"" in Arcadia. Studio type apartment, divided into zones: bedroom. kitchen and bathroom. From builders. view from the window of the Cyprus Embassy. A great option for renting in a house near the sea. The best price offer in Arcadia, no analogues! New leased residential complex. The condition of the apartment is from the builders. Purchase with repair is possible. 24-hour security and video surveillance of the complex. Two-level parking. Well-groomed, guarded house territory, playground, places for recreation "
50000.0,Kievsky,2,4,18.0,55.0,New ,Renovation,Monolith,"Residential complex ""5th Pearl"" apartment renovated, appliances and furniture. "
52000.0,Primorsky,3,7,9.0,67.0,Czech,Residential clean,Brick,"BRICK HOUSE IN AN EXCELLENT AREA, Residential condition, but maintenance is needed. The apartment is two-sided, separate rooms, spacious kitchen, balcony and loggia, separate bathroom. From the loggia you can see the sea. Nice yard. Excellent transport links and infrastructure. The house is not front, the apartment is quiet. Free. Front clean on the code, the elevator is NEW-working. To the sea 10 minutes! "
28000.0,Malinovsky,2,1,1.0,43.0,Old fund,After makeup,Shell rock,"After cosmetics, MPO, modern cladding, conditioner. Your own front garden. "
800000.0,Primorsky,,4,4.0,480.0,Old fund,After overhaul,Shell rock,"Lovely house, lovely apartment on 2 levels, marble front door, alarm,. Everything is new: roof, ceilings, communications. Expansion by another 500m2 is possible. "
43000.0,Kievsky,1,9,16.0,42.0,New ,Renovation,Monolith,"1-room apartment with a luxurious renovation, furniture and appliances in the residential complex Levitan, 9/16. Total 42 meters Floor heating, alarm, separate electricity line (additional) instead of a generator Made for themselves, expensive and stylish. Glazed balcony from the kitchen, multilevel ceilings, all kinds of lights. There is a large storage room on the floor (for an extra charge and parking space in the yard.) Closed guarded territory. Many shops and cafes.Without stopping in Raduzhny.-to the shop Gusto "
56000.0,Kievsky,2,5,16.0,67.0,Special project,Renovation,Monolith,"LCD ""Raduzhny"". The apartment has a correct layout with separate and very spacious rooms and a kitchen. Cozy, bright, warm apartment. High-quality repair. The bathroom is separate and modernly tiled. Remains A Built-In Kitchen, A Wardrobe. Other furniture by agreement. Landscaped adjoining territory. CCTV. Parking lots. Developed infrastructure. Convenient transport interchange. Bargaining Is Possible! "
8200.0,Primorsky,1,4,5.0,100.0,Khrushchevka,After overhaul,Panel,"The whole commune is clean, a room with a major overhaul, good neighbors. It is possible to buy with lodgers (3000 UAH / m2). No bargaining. "
49900.0,Kievsky,3,10,16.0,79.0,Special project,Residential clean,Panel,"apartment in a special project, good living condition. Separate rooms, 2 balconies, glazed. Near a supermarket, school, kindergarten. "
52000.0,Suvorovsky,3,7,10.0,62.0,Czech,After overhaul,Panel,"Renovated apartment, IGO, built-in kitchen, modern cladding, boiler. "
48600.0,Primorsky,1,5,25.0,40.0,New ,After builders,Monolith,"Fresh sea air, mesmerizing beauty of sunsets and sunrises, magical seascapes + shops, restaurants, schools, sports complexes, medical centers, good transport interchange life in the new residential complex 45 Pearl may seem like a vacation! Delivery of the 2nd card in 2020, quarterly payment is possible. Sea and park views, south-east, panoramic windows. The apartment has been renovated. "
44000.0,Kievsky,2,23,25.0,50.0,New ,After builders,Aerated concrete,"LCD Omega, apartment after builders. "
31500.0,Kievsky,1,2,17.0,35.0,Special project,Renovation,Monolith,"w / c ""Tiras"". Apartment in a new building, after renovation. Redevelopment, room 19 m, kitchen 10 m. Stretch ceilings, modern cladding, Italian plumbing. Free "
88000.0,Kievsky,3,2,10.0,122.0,Special project,After overhaul,Brick,"Kirichny special project, the house is 8 years old. The apartment has a major overhaul, tile / laminate flooring, modern cladding, built-in kitchen, wardrobe. 3 loggias are glazed and insulated, 2 large halls. According to documents, a 4-room apartment, the room was connected to the kitchen. High mezzanine. "
47000.0,Primorsky,1,11,12.0,30.0,New ,Renovation,Brick,
190000.0,Kievsky,2,3,4.0,82.3,New ,Renovation,Brick,"Elite house 4 floor, 1 parking space included, new renovation, no one lived, individual heating (Vialant), Rehau underfloor heating, Danfoss underfloor heating control (temperature sensors in each room), security and fire alarm (water and gas leakage sensors , 5 surveillance cameras, Panasonic air conditioners, 2 satellite dishes, studio kitchen, SMEG, Bosch appliances, water filter, Bosch boiler, voltage stabilizer 10 kW Collectible tiles, finishing materials magician Elf. "
44000.0,Kievsky,1,14,24.0,48.0,New ,After builders,Monolith,"1-room apartment 48 sq.m total area, free planning in the residential complex ""Limnos"" from ""Hephaestus"" The house provides everything for your comfortable stay. Smart home system, high-speed elevators, underground parking, landscaped area. Excellent location of the house near the sea and the historic center! "
82000.0,Primorsky,2,6,24.0,60.5,New ,Renovation,Monolith,"43 Pearl. The apartment is renovated, furniture, appliances. "
39000.0,Kievsky,1,11,16.0,36.0,New ,Renovation,Monolith,"1-room apartment with a major overhaul of the Aquarelle residential complex is a modern residential complex that combines: bold architectural solutions, modern technologies to ensure a comfortable and cozy stay, a professional approach. choosing an apartment. In 10-15 minutes walk there are 3 schools, 3 kindergartens, supermarkets, construction, wholesale markets SDUSHOR Chernomore "
65000.0,Kievsky,3,8,10.0,76.0,Special project,After overhaul,Brick,"Williams / Lyustdorfskaya road. Wonderful modern apartment of the original layout in a brick cooperative building. All communications are modern: small windows, wiring, plumbing, built-in furniture. The house is 10 years old. The walls are painted, the floors are tiled and laminated, the furniture remains partially. Residential area, sea panorama, clean, well-groomed entrance. Developed infrastructure: convenient transport interchange, schools, kindergartens, playgrounds, supermarkets, parking, 20 minutes walk to the ""Gold Coast"". Quiet courtyard, good neighbor "
